"unicode-math","\8917","Rel","\equalparallel","parallel, equal; equal or parallel"
"amssymb","\8918","Rel","\lessdot","less than, with dot"
"unicode-math","\8918","Rel","\lessdot","less than, with dot"
"amssymb","\8919","Rel","\gtrdot","greater than, with dot"
"unicode-math","\8919","Rel","\gtrdot","greater than, with dot"
"amssymb","\8920","Rel","\lll","triple less-than"
"unicode-math","\8920","Rel","\lll","triple less-than"
"amssymb","\8921","Rel","\ggg","triple greater-than"
"unicode-math","\8921","Rel","\ggg","triple greater-than"
"amssymb","\8922","Rel","\lesseqgtr","less, equals, greater"
"unicode-math","\8922","Rel","\lesseqgtr","less, equals, greater"
"amssymb","\8923","Rel","\gtreqless","greater, equals, less"
"unicode-math","\8923","Rel","\gtreqless","greater, equals, less"
"unicode-math","\8924","Rel","\eqless","equal-or-less"
"unicode-math","\8925","Rel","\eqgtr","equal-or-greater"
"amssymb","\8926","Rel","\curlyeqprec","curly equals, precedes"
"unicode-math","\8926","Rel","\curlyeqprec","curly equals, precedes"
"amssymb","\8927","Rel","\curlyeqsucc","curly equals, succeeds"
"unicode-math","\8927","Rel","\curlyeqsucc","curly equals, succeeds"
"amssymb","\8928","Rel","\npreceq","DOES NOT PRECEDE OR EQUAL"
"wrisym","\8928","Rel","\npreceq","DOES NOT PRECEDE OR EQUAL"
"unicode-math","\8928","Rel","\npreccurlyeq","DOES NOT PRECEDE OR EQUAL"
"amssymb","\8929","Rel","\nsucceq","not succeeds, curly equals"
"wrisym","\8929","Rel","\nsucceq","not succeeds, curly equals"
"unicode-math","\8929","Rel","\nsucccurlyeq","not succeeds, curly equals"
"wrisym","\8930","Rel","\nsqsubseteq","not, square subset, equals"
"unicode-math","\8930","Rel","\nsqsubseteq","not, square subset, equals"
"wrisym","\8931","Rel","\nsqsupseteq","not, square superset, equals"
"unicode-math","\8931","Rel","\nsqsupseteq","not, square superset, equals"
"unicode-math","\8932","Rel","\sqsubsetneq","square subset, not equals"
"unicode-math","\8933","Rel","\sqsupsetneq","square superset, not equals"
"amssymb","\8934","Rel","\lnsim","less, not similar"
"unicode-math","\8934","Rel","\lnsim","less, not similar"
"amssymb","\8935","Rel","\gnsim","greater, not similar"
"unicode-math","\8935","Rel","\gnsim","greater, not similar"
"amssymb","\8936","Rel","\precnsim","precedes, not similar"
"unicode-math","\8936","Rel","\precnsim","precedes, not similar"
"amssymb","\8937","Rel","\succnsim","succeeds, not similar"
"unicode-math","\8937","Rel","\succnsim","succeeds, not similar"
"amssymb","\8938","Rel","\ntriangleleft","not left triangle"
"wrisym","\8938","Rel","\NotLeftTriangle","not left triangle"
"unicode-math","\8938","Rel","\ntriangleleft","not left triangle"
"amssymb","\8939","Rel","\ntriangleright","not right triangle"
"wrisym","\8939","Rel","\NotRightTriangle","not right triangle"
"unicode-math","\8939","Rel","\ntriangleright","not right triangle"
"amssymb","\8940","Rel","\ntrianglelefteq","not left triangle, equals"
"wrisym","\8940","Rel","\nunlhd","not left triangle, equals"
"unicode-math","\8940","Rel","\ntrianglelefteq","not left triangle, equals"
"amssymb","\8941","Rel","\ntrianglerighteq","not right triangle, equals"
"wrisym","\8941","Rel","\nunrhd","not right triangle, equals"
"unicode-math","\8941","Rel","\ntrianglerighteq","not right triangle, equals"
"base","\8942","Rel","\vdots","VERTICAL ELLIPSIS"
"unicode-math","\8942","Rel","\vdots","VERTICAL ELLIPSIS"
"base","\8943","Ord","\cdots","three dots, centered"
"unicode-math","\8943","Ord","\unicodecdots","three dots, centered"
"mathdots","\8944","Rel","\iddots","three dots, ascending"
"yhmath","\8944","Rel","\adots","three dots, ascending"
"unicode-math","\8944","Rel","\adots","three dots, ascending"
"base","\8945","Rel","\ddots","three dots, descending"
"unicode-math","\8945","Rel","\ddots","three dots, descending"
"unicode-math","\8946","Rel","\disin","ELEMENT OF WITH LONG HORIZONTAL STROKE"
"unicode-math","\8947","Rel","\varisins","ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE"
"unicode-math","\8948","Rel","\isins","SMALL ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE"
"unicode-math","\8949","Rel","\isindot","ELEMENT OF WITH DOT ABOVE"
"mathabx","\8950","Rel","\barin","ELEMENT OF WITH OVERBAR"
"unicode-math","\8950","Rel","\varisinobar","ELEMENT OF WITH OVERBAR"
"unicode-math","\8951","Rel","\isinobar","SMALL ELEMENT OF WITH OVERBAR"
"unicode-math","\8952","Rel","\isinvb","ELEMENT OF WITH UNDERBAR"
"unicode-math","\8953","Rel","\isinE","ELEMENT OF WITH TWO HORIZONTAL STROKES"
"unicode-math","\8954","Rel","\nisd","CONTAINS WITH LONG HORIZONTAL STROKE"
"unicode-math","\8955","Rel","\varnis","CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE"
"unicode-math","\8956","Rel","\nis","SMALL CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE"
"unicode-math","\8957","Rel","\varniobar","CONTAINS WITH OVERBAR"
"unicode-math","\8958","Rel","\niobar","SMALL CONTAINS WITH OVERBAR"
"base","\8959","Rel","\mathsf{E}","Z NOTATION BAG MEMBERSHIP"
"unicode-math","\8959","Rel","\bagmember","Z NOTATION BAG MEMBERSHIP"
"mathabx","\8960","Ord","\diameter","DIAMETER SIGN"
"amssymb","\8960","Ord","\varnothing","DIAMETER SIGN"
"unicode-math","\8960","Ord","\diameter","DIAMETER SIGN"
"unicode-math","\8962","Ord","\house","HOUSE"
"amssymb","\8965","Bin","\barwedge","PROJECTIVE (bar over small wedge) not nand"
"unicode-math","\8965","Bin","\varbarwedge","PROJECTIVE (bar over small wedge) not nand"
"amssymb","\8966","Bin","\doublebarwedge","PERSPECTIVE (double bar over small wedge)"
"unicode-math","\8966","Bin","\vardoublebarwedge","PERSPECTIVE (double bar over small wedge)"
"base","\8968","Open","\lceil","LEFT CEILING"
"unicode-math","\8968","Open","\lceil","LEFT CEILING"
"base","\8969","Close","\rceil","RIGHT CEILING"
"unicode-math","\8969","Close","\rceil","RIGHT CEILING"
"base","\8970","Open","\lfloor","LEFT FLOOR"
"unicode-math","\8970","Open","\lfloor","LEFT FLOOR"
"base","\8971","Close","\rfloor","RIGHT FLOOR"
"unicode-math","\8971","Close","\rfloor","RIGHT FLOOR"
"wasysym","\8976","Ord","\invneg","reverse not"
"unicode-math","\8976","Ord","\invnot","reverse not"
"wasysym","\8977","Ord","\wasylozenge","SQUARE LOZENGE"
"unicode-math","\8977","Ord","\sqlozenge","SQUARE LOZENGE"
"unicode-math","\8978","Ord","\profline","profile of a line"
"unicode-math","\8979","Ord","\profsurf","profile of a surface"
"unicode-math","\8983","Ord","\viewdata","VIEWDATA SQUARE"
"unicode-math","\8985","Ord","\turnednot","TURNED NOT SIGN"
"amsfonts","\8988","Open","\ulcorner","upper left corner"
"unicode-math","\8988","Open","\ulcorner","upper left corner"
"amsfonts","\8989","Close","\urcorner","upper right corner"
"unicode-math","\8989","Close","\urcorner","upper right corner"
"amsfonts","\8990","Open","\llcorner","lower left corner"
"unicode-math","\8990","Open","\llcorner","lower left corner"
"amsfonts","\8991","Close","\lrcorner","lower right corner"
"unicode-math","\8991","Close","\lrcorner","lower right corner"
"unicode-math","\8992","Ord","\inttop","TOP HALF INTEGRAL"
"unicode-math","\8993","Ord","\intbottom","BOTTOM HALF INTEGRAL"
"base","\8994","Rel","\frown","FROWN (down curve)"
"base","\8994","Rel","\smallfrown","FROWN (down curve)"
"unicode-math","\8994","Rel","\frown","FROWN (down curve)"
"base","\8995","Rel","\smile","SMILE (up curve)"
"base","\8995","Rel","\smallsmile","SMILE (up curve)"
"unicode-math","\8995","Rel","\smile","SMILE (up curve)"
"base","\9001","Open","\langle","Left angle bracket"
"unicode","\9001","Open","\langle","Left angle bracket"
"base","\9002","Close","\rangle","Right angle bracket"
"unicode","\9002","Close","\rangle","Right angle bracket"
"unicode-math","\9004","Ord","\varhexagonlrbonds","six carbon ring, corner down, double bonds lower right etc"
"unicode-math","\9010","Ord","\conictaper","CONICAL TAPER"
"unicode-math","\9014","Ord","\topbot","APL FUNCTIONAL SYMBOL I-BEAM, top and bottom"
"wasysym","\9017","Ord","\APLinv","APL FUNCTIONAL SYMBOL QUAD DIVIDE"
"wasysym","\9020","Ord","\APLcirc{\APLbox}","APL FUNCTIONAL SYMBOL QUAD CIRCLE"
"wasysym","\9021","Bin","\APLvert{\Circle}","x \\obar (stmaryrd), APL FUNCTIONAL SYMBOL CIRCLE STILE, circle with vertical bar"
"unicode-math","\9021","Bin","\obar","x \\obar (stmaryrd), APL FUNCTIONAL SYMBOL CIRCLE STILE, circle with vertical bar"
"wasysym","\9022","Ord","\APLcirc{\Circle}","APL FUNCTIONAL SYMBOL CIRCLE JOT"
"wasysym","\9023","Rel","\notslash","APL FUNCTIONAL SYMBOL SLASH BAR, solidus, bar through"
"unicode-math","\9023","Rel","\APLnotslash","APL FUNCTIONAL SYMBOL SLASH BAR, solidus, bar through"
"wasysym","\9024","Ord","\notbackslash","APL FUNCTIONAL SYMBOL BACKSLASH BAR"
"unicode-math","\9024","Ord","\APLnotbackslash","APL FUNCTIONAL SYMBOL BACKSLASH BAR"
"wasysym","\9031","Ord","\APLleftarrowbox","APL FUNCTIONAL SYMBOL QUAD LEFTWARDS ARROW"
"wasysym","\9032","Ord","\APLrightarrowbox","APL FUNCTIONAL SYMBOL QUAD RIGHTWARDS ARROW"
"wasysym","\9035","Ord","\APLvert{\APLup}","APL FUNCTIONAL SYMBOL DELTA STILE"
"wasysym","\9040","Ord","\APLuparrowbox","APL FUNCTIONAL SYMBOL QUAD UPWARDS ARROW"
"wasysym","\9042","Ord","\APLvert{\APLdown}","APL FUNCTIONAL SYMBOL DEL STILE"
"unicode-math","\9043","Ord","\APLboxupcaret","APL FUNCTIONAL SYMBOL QUAD UP CARET"
"wasysym","\9047","Ord","\APLdownarrowbox","APL FUNCTIONAL SYMBOL QUAD DOWNWARDS ARROW"
"wasysym","\9053","Ord","\APLcomment","APL FUNCTIONAL SYMBOL UP SHOE JOT"
"wasysym","\9054","Ord","\APLinput","APL FUNCTIONAL SYMBOL QUOTE QUAD"
"wasysym","\9055","Ord","\APLlog","APL FUNCTIONAL SYMBOL CIRCLE STAR"
"wasysym","\9067","Ord","\APLnot{\APLdown}","APL FUNCTIONAL SYMBOL DEL TILDE"
"unicode-math","\9072","Ord","\APLboxquestion","APL FUNCTIONAL SYMBOL QUAD QUESTION"
"unicode-math","\9084","Ord","\rangledownzigzagarrow","RIGHT ANGLE WITH DOWNWARDS ZIGZAG ARROW"
"unicode-math","\9108","Ord","\hexagon","horizontal benzene ring [hexagon flat open]"
"unicode-math","\9115","Ord","\lparenuend","LEFT PARENTHESIS UPPER HOOK"
"unicode-math","\9116","Ord","\lparenextender","LEFT PARENTHESIS EXTENSION"
"unicode-math","\9117","Ord","\lparenlend","LEFT PARENTHESIS LOWER HOOK"
"unicode-math","\9118","Ord","\rparenuend","RIGHT PARENTHESIS UPPER HOOK"
"unicode-math","\9119","Ord","\rparenextender","RIGHT PARENTHESIS EXTENSION"
"unicode-math","\9120","Ord","\rparenlend","RIGHT PARENTHESIS LOWER HOOK"
"unicode-math","\9121","Ord","\lbrackuend","LEFT SQUARE BRACKET UPPER CORNER"
"unicode-math","\9122","Ord","\lbrackextender","LEFT SQUARE BRACKET EXTENSION"
"unicode-math","\9123","Ord","\lbracklend","LEFT SQUARE BRACKET LOWER CORNER"
"unicode-math","\9124","Ord","\rbrackuend","RIGHT SQUARE BRACKET UPPER CORNER"
"unicode-math","\9125","Ord","\rbrackextender","RIGHT SQUARE BRACKET EXTENSION"
"unicode-math","\9126","Ord","\rbracklend","RIGHT SQUARE BRACKET LOWER CORNER"
"unicode-math","\9127","Ord","\lbraceuend","LEFT CURLY BRACKET UPPER HOOK"
"unicode-math","\9128","Ord","\lbracemid","LEFT CURLY BRACKET MIDDLE PIECE"
"unicode-math","\9129","Ord","\lbracelend","LEFT CURLY BRACKET LOWER HOOK"
"unicode-math","\9130","Ord","\vbraceextender","CURLY BRACKET EXTENSION"
"unicode-math","\9131","Ord","\rbraceuend","RIGHT CURLY BRACKET UPPER HOOK"
"unicode-math","\9132","Ord","\rbracemid","RIGHT CURLY BRACKET MIDDLE PIECE"
"unicode-math","\9133","Ord","\rbracelend","RIGHT CURLY BRACKET LOWER HOOK"
"unicode-math","\9134","Ord","\intextender","INTEGRAL EXTENSION"
"unicode-math","\9135","Ord","\harrowextender","HORIZONTAL LINE EXTENSION (used to extend arrows)"
"unicode-math","\9136","Ord","\lmoustache","? \\lmoustache, UPPER LEFT OR LOWER RIGHT CURLY BRACKET SECTION"
"unicode-math","\9137","Ord","\rmoustache","? \\rmoustache, UPPER RIGHT OR LOWER LEFT CURLY BRACKET SECTION"
"unicode-math","\9138","Ord","\sumtop","SUMMATION TOP"
"unicode-math","\9139","Ord","\sumbottom","SUMMATION BOTTOM"
"unicode-math","\9140","TOver","\overbracket","TOP SQUARE BRACKET"
"unicode-math","\9141","TUnder","\underbracket","BOTTOM SQUARE BRACKET"
"unicode-math","\9142","Ord","\bbrktbrk","BOTTOM SQUARE BRACKET OVER TOP SQUARE BRACKET"
"unicode-math","\9143","Ord","\sqrtbottom","RADICAL SYMBOL BOTTOM"
"unicode-math","\9144","Ord","\lvboxline","LEFT VERTICAL BOX LINE"
"unicode-math","\9145","Ord","\rvboxline","RIGHT VERTICAL BOX LINE"
"unicode-math","\9166","Ord","\varcarriagereturn","RETURN SYMBOL"
"wrisym","\9180","TOver","\overparen","TOP PARENTHESIS (mathematical use)"
"yhmath mathabx fourier","\9180","TOver","\wideparen","TOP PARENTHESIS (mathematical use)"
"unicode-math","\9180","TOver","\overparen","TOP PARENTHESIS (mathematical use)"
"wrisym","\9181","TUnder","\underparen","BOTTOM PARENTHESIS (mathematical use)"
"unicode-math","\9181","TUnder","\underparen","BOTTOM PARENTHESIS (mathematical use)"
"base","\9182","TOver","\overbrace","TOP CURLY BRACKET (mathematical use)"
"unicode-math","\9182","TOver","\overbrace","TOP CURLY BRACKET (mathematical use)"
"base","\9183","TUnder","\underbrace","BOTTOM CURLY BRACKET (mathematical use)"
"unicode-math","\9183","TUnder","\underbrace","BOTTOM CURLY BRACKET (mathematical use)"
"unicode-math","\9184","Ord","\obrbrak","TOP TORTOISE SHELL BRACKET (mathematical use)"
"unicode-math","\9185","Ord","\ubrbrak","BOTTOM TORTOISE SHELL BRACKET (mathematical use)"
"unicode-math","\9186","Ord","\trapezium","WHITE TRAPEZIUM"
"unicode-math","\9187","Ord","\benzenr","BENZENE RING WITH CIRCLE"
"unicode-math","\9188","Ord","\strns","STRAIGHTNESS"
"unicode-math","\9189","Ord","\fltns","FLATNESS"
"wasysym","\9190","Ord","\AC","AC CURRENT"
"unicode-math","\9190","Ord","\accurrent","AC CURRENT"
"unicode-math","\9191","Ord","\elinters","ELECTRICAL INTERSECTION"
"unicode-math","\9478","Ord","\bdtriplevdash","doubly broken vert"
"unicode-math","\9600","Ord","\blockuphalf","UPPER HALF BLOCK"
"unicode-math","\9604","Ord","\blocklowhalf","LOWER HALF BLOCK"
"unicode-math","\9608","Ord","\blockfull","FULL BLOCK"
"unicode-math","\9612","Ord","\blocklefthalf","LEFT HALF BLOCK"
"unicode-math","\9616","Ord","\blockrighthalf","RIGHT HALF BLOCK"
"unicode-math","\9617","Ord","\blockqtrshaded","25\\% shaded block"
"unicode-math","\9618","Ord","\blockhalfshaded","50\\% shaded block"
"unicode-math","\9619","Ord","\blockthreeqtrshaded","75\\% shaded block"
"base","\9632","Ord","\blacksquare","square, filled"
"unicode-math","\9632","Ord","\mdlgblksquare","square, filled"
"base","\9633","Ord","\square","square, open"
"unicode-math","\9633","Ord","\mdlgwhtsquare","square, open"
"unicode-math","\9634","Ord","\squoval","WHITE SQUARE WITH ROUNDED CORNERS"
"unicode-math","\9635","Ord","\blackinwhitesquare","WHITE SQUARE CONTAINING BLACK SMALL SQUARE"
"unicode-math","\9636","Ord","\squarehfill","square, horizontal rule filled"
"unicode-math","\9637","Ord","\squarevfill","square, vertical rule filled"
"unicode-math","\9638","Ord","\squarehvfill","SQUARE WITH ORTHOGONAL CROSSHATCH FILL"
"unicode-math","\9639","Ord","\squarenwsefill","square, nw-to-se rule filled"
"unicode-math","\9640","Ord","\squareneswfill","square, ne-to-sw rule filled"
"unicode-math","\9641","Ord","\squarecrossfill","SQUARE WITH DIAGONAL CROSSHATCH FILL"
"unicode-math","\9642","Ord","\smblksquare","sq bullet, filled"
"unicode-math","\9643","Ord","\smwhtsquare","WHITE SMALL SQUARE"
"unicode-math","\9644","Ord","\hrectangleblack","BLACK RECTANGLE"
"unicode-math","\9645","Ord","\hrectangle","horizontal rectangle, open"
"unicode-math","\9646","Ord","\vrectangleblack","BLACK VERTICAL RECTANGLE"
"unicode-math","\9647","Ord","\vrectangle","rectangle, white (vertical)"
"unicode-math","\9648","Ord","\parallelogramblack","BLACK PARALLELOGRAM"
"unicode-math","\9649","Ord","\parallelogram","parallelogram, open"
"unicode-math","\9650","Ord","\bigblacktriangleup","BLACK UP-POINTING TRIANGLE"
"base","\9651","Bin","\bigtriangleup","# \\vartriangle (amssymb), big up triangle, open"
"amsfonts","\9651","Bin","\triangle","# \\vartriangle (amssymb), big up triangle, open"
"unicode-math","\9651","Bin","\bigtriangleup","# \\vartriangle (amssymb), big up triangle, open"
"mathabx","\9652","Bin","\blacktriangleup","up triangle, filled"
"unicode-math","\9652","Bin","\blacktriangle","up triangle, filled"
"mathabx","\9653","Bin","\smalltriangleup","small up triangle, open"
"amssymb","\9653","Bin","\vartriangle","small up triangle, open"
"unicode-math","\9653","Bin","\vartriangle","small up triangle, open"
"wasysym","\9654","Bin","\RHD","(large) right triangle, filled"
"fourier -mathabx","\9654","Bin","\blacktriangleright","(large) right triangle, filled"
"unicode-math","\9654","Bin","\blacktriangleright","(large) right triangle, filled"
"amssymb","\9655","Bin","\rhd","= \\RightTriangle (wrisym), (large) right triangle, open; z notation range restriction"
"wasysym","\9655","Bin","\rhd","= \\RightTriangle (wrisym), (large) right triangle, open; z notation range restriction"
"oz","\9655","Bin","\rres","= \\RightTriangle (wrisym), (large) right triangle, open; z notation range restriction"
"unicode-math","\9655","Bin","\triangleright","= \\RightTriangle (wrisym), (large) right triangle, open; z notation range restriction"
"mathabx","\9656","Bin","\blacktriangleright","right triangle, filled"
"unicode-math","\9656","Bin","\smallblacktriangleright","right triangle, filled"
"mathabx","\9657","Bin","\smalltriangleright","x \\triangleright (mathabx), right triangle, open"
"base","\9657","Bin","\triangleright","x \\triangleright (mathabx), right triangle, open"
"unicode-math","\9657","Bin","\smalltriangleright","x \\triangleright (mathabx), right triangle, open"
"unicode-math","\9658","Ord","\blackpointerright","BLACK RIGHT-POINTING POINTER"
"mathabx","\9659","Ord","\triangleright","WHITE RIGHT-POINTING POINTER"
"unicode-math","\9659","Ord","\whitepointerright","WHITE RIGHT-POINTING POINTER"
"unicode-math","\9660","Ord","\bigblacktriangledown","big down triangle, filled"
"base","\9661","Bin","\bigtriangledown","big down triangle, open"
"unicode-math","\9661","Bin","\bigtriangledown","big down triangle, open"
"mathabx","\9662","Bin","\blacktriangledown","BLACK DOWN-POINTING SMALL TRIANGLE"
"unicode-math","\9662","Bin","\blacktriangledown","BLACK DOWN-POINTING SMALL TRIANGLE"
"mathabx","\9663","Bin","\smalltriangledown","WHITE DOWN-POINTING SMALL TRIANGLE"
"amssymb","\9663","Bin","\triangledown","WHITE DOWN-POINTING SMALL TRIANGLE"
"unicode-math","\9663","Bin","\triangledown","WHITE DOWN-POINTING SMALL TRIANGLE"
"wasysym","\9664","Bin","\LHD","(large) left triangle, filled"
"fourier -mathabx","\9664","Bin","\blacktriangleleft","(large) left triangle, filled"
"unicode-math","\9664","Bin","\blacktriangleleft","(large) left triangle, filled"
"amssymb","\9665","Bin","\lhd","= \\LeftTriangle (wrisym), (large) left triangle, open; z notation domain restriction"
"wasysym","\9665","Bin","\lhd","= \\LeftTriangle (wrisym), (large) left triangle, open; z notation domain restriction"
"oz","\9665","Bin","\dres","= \\LeftTriangle (wrisym), (large) left triangle, open; z notation domain restriction"
"unicode-math","\9665","Bin","\triangleleft","= \\LeftTriangle (wrisym), (large) left triangle, open; z notation domain restriction"
"mathabx","\9666","Bin","\blacktriangleleft","left triangle, filled"
"unicode-math","\9666","Bin","\smallblacktriangleleft","left triangle, filled"
"mathabx","\9667","Bin","\smalltriangleleft","x \\triangleleft (mathabx), left triangle, open"
"base","\9667","Bin","\triangleleft","x \\triangleleft (mathabx), left triangle, open"
"unicode-math","\9667","Bin","\smalltriangleleft","x \\triangleleft (mathabx), left triangle, open"
"unicode-math","\9668","Ord","\blackpointerleft","BLACK LEFT-POINTING POINTER"
"mathabx","\9669","Ord","\triangleleft","WHITE LEFT-POINTING POINTER"
"unicode-math","\9669","Ord","\whitepointerleft","WHITE LEFT-POINTING POINTER"
"txfonts","\9670","Ord","\Diamondblack","BLACK DIAMOND"
"unicode-math","\9670","Ord","\mdlgblkdiamond","BLACK DIAMOND"
"amssymb","\9671","Ord","\Diamond","WHITE DIAMOND; diamond, open"
"unicode-math","\9671","Ord","\mdlgwhtdiamond","WHITE DIAMOND; diamond, open"
"unicode-math","\9672","Ord","\blackinwhitediamond","WHITE DIAMOND CONTAINING BLACK SMALL DIAMOND"
"unicode-math","\9673","Ord","\fisheye","FISHEYE"
"amssymb","\9674","Ord","\lozenge","LOZENGE or total mark"
"unicode-math","\9674","Ord","\mdlgwhtlozenge","LOZENGE or total mark"
"wasysym","\9675","Bin","\Circle","medium large circle"
"unicode-math","\9675","Bin","\mdlgwhtcircle","medium large circle"
"unicode-math","\9676","Ord","\dottedcircle","DOTTED CIRCLE"
"unicode-math","\9677","Ord","\circlevertfill","CIRCLE WITH VERTICAL FILL"
"amssymb","\9678","Ord","\circledcirc","BULLSEYE"
"unicode-math","\9678","Ord","\bullseye","BULLSEYE"
"wasysym","\9679","Ord","\CIRCLE","circle, filled"
"unicode-math","\9679","Ord","\mdlgblkcircle","circle, filled"
"wasysym","\9680","Ord","\LEFTcircle","circle, filled left half [harvey ball]"
"unicode-math","\9680","Ord","\circlelefthalfblack","circle, filled left half [harvey ball]"
"wasysym","\9681","Ord","\RIGHTcircle","circle, filled right half"
"unicode-math","\9681","Ord","\circlerighthalfblack","circle, filled right half"
"unicode-math","\9682","Ord","\circlebottomhalfblack","circle, filled bottom half"
"unicode-math","\9683","Ord","\circletophalfblack","circle, filled top half"
"unicode-math","\9684","Ord","\circleurquadblack","CIRCLE WITH UPPER RIGHT QUADRANT BLACK"
"unicode-math","\9685","Ord","\blackcircleulquadwhite","CIRCLE WITH ALL BUT UPPER LEFT QUADRANT BLACK"
"wasysym","\9686","Ord","\LEFTCIRCLE","LEFT HALF BLACK CIRCLE"
"unicode-math","\9686","Ord","\blacklefthalfcircle","LEFT HALF BLACK CIRCLE"
"wasysym","\9687","Ord","\RIGHTCIRCLE","RIGHT HALF BLACK CIRCLE"
"unicode-math","\9687","Ord","\blackrighthalfcircle","RIGHT HALF BLACK CIRCLE"
"unicode-math","\9688","Ord","\inversebullet","INVERSE BULLET"
"unicode-math","\9689","Ord","\inversewhitecircle","INVERSE WHITE CIRCLE"
"unicode-math","\9690","Ord","\invwhiteupperhalfcircle","UPPER HALF INVERSE WHITE CIRCLE"
"unicode-math","\9691","Ord","\invwhitelowerhalfcircle","LOWER HALF INVERSE WHITE CIRCLE"
"unicode-math","\9692","Ord","\ularc","UPPER LEFT QUADRANT CIRCULAR ARC"
"unicode-math","\9693","Ord","\urarc","UPPER RIGHT QUADRANT CIRCULAR ARC"
"unicode-math","\9694","Ord","\lrarc","LOWER RIGHT QUADRANT CIRCULAR ARC"
"unicode-math","\9695","Ord","\llarc","LOWER LEFT QUADRANT CIRCULAR ARC"
"unicode-math","\9696","Ord","\topsemicircle","UPPER HALF CIRCLE"
"unicode-math","\9697","Ord","\botsemicircle","LOWER HALF CIRCLE"
"unicode-math","\9698","Ord","\lrblacktriangle","lower right triangle, filled"
"unicode-math","\9699","Ord","\llblacktriangle","lower left triangle, filled"
"unicode-math","\9700","Ord","\ulblacktriangle","upper left triangle, filled"
"unicode-math","\9701","Ord","\urblacktriangle","upper right triangle, filled"
"unicode-math","\9702","Ord","\smwhtcircle","WHITE BULLET"
"unicode-math","\9703","Ord","\squareleftblack","square, filled left half"
"unicode-math","\9704","Ord","\squarerightblack","square, filled right half"
"unicode-math","\9705","Ord","\squareulblack","square, filled top left corner"
"unicode-math","\9706","Ord","\squarelrblack","square, filled bottom right corner"
"stmaryrd","\9707","Bin","\boxbar","vertical bar in box"
"txfonts","\9707","Bin","\boxbar","vertical bar in box"
"unicode-math","\9707","Bin","\boxbar","vertical bar in box"
"unicode-math","\9708","Ord","\trianglecdot","triangle with centered dot"
"unicode-math","\9709","Ord","\triangleleftblack","UP-POINTING TRIANGLE WITH LEFT HALF BLACK"
"unicode-math","\9710","Ord","\trianglerightblack","UP-POINTING TRIANGLE WITH RIGHT HALF BLACK"
"unicode-math","\9711","Ord","\lgwhtcircle","LARGE CIRCLE"
"unicode-math","\9712","Ord","\squareulquad","WHITE SQUARE WITH UPPER LEFT QUADRANT"
"unicode-math","\9713","Ord","\squarellquad","WHITE SQUARE WITH LOWER LEFT QUADRANT"
"unicode-math","\9714","Ord","\squarelrquad","WHITE SQUARE WITH LOWER RIGHT QUADRANT"
"unicode-math","\9715","Ord","\squareurquad","WHITE SQUARE WITH UPPER RIGHT QUADRANT"
"unicode-math","\9716","Ord","\circleulquad","WHITE CIRCLE WITH UPPER LEFT QUADRANT"
"unicode-math","\9717","Ord","\circlellquad","WHITE CIRCLE WITH LOWER LEFT QUADRANT"
"unicode-math","\9718","Ord","\circlelrquad","WHITE CIRCLE WITH LOWER RIGHT QUADRANT"
"unicode-math","\9719","Ord","\circleurquad","WHITE CIRCLE WITH UPPER RIGHT QUADRANT"
"unicode-math","\9720","Ord","\ultriangle","UPPER LEFT TRIANGLE"
"unicode-math","\9721","Ord","\urtriangle","UPPER RIGHT TRIANGLE"
"unicode-math","\9722","Ord","\lltriangle","LOWER LEFT TRIANGLE"
"amssymb","\9723","Ord","\square","WHITE MEDIUM SQUARE"
"unicode-math","\9723","Ord","\mdwhtsquare","WHITE MEDIUM SQUARE"
"amssymb","\9724","Ord","\blacksquare","BLACK MEDIUM SQUARE"
"unicode-math","\9724","Ord","\mdblksquare","BLACK MEDIUM SQUARE"
"unicode-math","\9725","Ord","\mdsmwhtsquare","WHITE MEDIUM SMALL SQUARE"
"unicode-math","\9726","Ord","\mdsmblksquare","BLACK MEDIUM SMALL SQUARE"
"unicode-math","\9727","Ord","\lrtriangle","LOWER RIGHT TRIANGLE"
"amssymb","\9733","Ord","\bigstar","star, filled"
"unicode-math","\9733","Ord","\bigstar","star, filled"
"unicode-math","\9734","Ord","\bigwhitestar","star, open"
"mathabx","\9737","Ord","\Sun","SUN"
"unicode-math","\9737","Ord","\astrosun","SUN"
"wasysym","\9744","Ord","\Square","BALLOT BOX"
"wasysym","\9745","Ord","\CheckedBox","t \\Checkedbox (marvosym), BALLOT BOX WITH CHECK"
"wasysym","\9746","Ord","\XBox","t \\Crossedbox (marvosym), BALLOT BOX WITH X"
"arevmath","\9749","Ord","\steaming","HOT BEVERAGE"
"arevmath","\9758","Ord","\pointright","WHITE RIGHT POINTING INDEX"
"arevmath","\9760","Ord","\skull","SKULL AND CROSSBONES"
"unicode-math","\9761","Ord","\danger","CAUTION SIGN, dangerous bend"
"arevmath","\9762","Ord","\radiation","RADIOACTIVE SIGN"
"arevmath","\9763","Ord","\biohazard","BIOHAZARD SIGN"
"arevmath","\9775","Ord","\yinyang","YIN YANG"
